tenant_id,graph_task_id,plan_id,bucket_id,title,percent_complete,priority,due_date,assignee_ids,created_by,created_at_graph,last_modified_by,last_modified_at_graph,etag,raw,synced_at,soft_deleted_at
a1b2c3d4-e5f6-7890-abcd-ef1234567890,4e2e6a224e4745838308629549f2,0103059d9927460bb9e77fa8f06f,1630327cc376446caa74f2fe14d5,Review monitoring and alerting infrastructure setup,70,2,2026-05-26T07:00:00.000Z,"{c7b6be19-561a-40f8-b3c0-0c5fd54e979b,a92d8c73-ef27-41bd-99b3-905f5adb256f,3dadc4a4-539b-4682-9f2f-1c2d90c49a53}",b2d0da32-671a-4b0e-a284-317936e34cfa,2026-04-07T07:00:00.000Z,b2d0da32-671a-4b0e-a284-317936e34cfa,2026-04-07T07:00:00.000Z,"W/""JzEtNGUyZTZhMjI0ZTQ3NDU4Cg==""","{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#planner/tasks/$entity"",""id"":""4e2e6a224e4745838308629549f2"",""planId"":""0103059d9927460bb9e77fa8f06f"",""bucketId"":""1630327cc376446caa74f2fe14d5"",""title"":""Review monitoring and alerting infrastructure setup"",""orderHint"":""338532!"",""assigneePriority"":""9227!"",""percentComplete"":70,""priority"":2,""startDateTime"":null,""dueDateTime"":""2026-05-26T07:00:00.000Z"",""createdDateTime"":""2026-04-07T07:00:00.000Z"",""completedDateTime"":null,""hasDescription"":true,""previewType"":""description"",""referenceCount"":0,""checklistItemCount"":4,""activeChecklistItemCount"":4,""conversationThreadId"":null,""createdBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""completedBy"":null,""assignments"":{""c7b6be19-561a-40f8-b3c0-0c5fd54e979b"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""9576!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""},""a92d8c73-ef27-41bd-99b3-905f5adb256f"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""479!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""},""3dadc4a4-539b-4682-9f2f-1c2d90c49a53"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""31663!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""}},""appliedCategories"":{""category1"":false,""category2"":false,""category3"":false,""category4"":false,""category5"":false,""category6"":false},""@odata.etag"":""W/\""JzEtNGUyZTZhMjI0ZTQ3NDU4Cg==\""""}",2026-05-19T07:00:00+00:00,
a1b2c3d4-e5f6-7890-abcd-ef1234567890,122aae6cbb5640c9b7d7f04e660d,0103059d9927460bb9e77fa8f06f,174b7b4fccec4276b353959374a5,Container infrastructure security scan and hardening,0,1,2026-06-02T07:00:00.000Z,"{e2785795-4a3e-4e76-88d9-bb7e6ce77bfd,5382ab43-3de8-4bea-9a77-e0de4986fd60}",b2d0da32-671a-4b0e-a284-317936e34cfa,2026-04-23T07:00:00.000Z,b2d0da32-671a-4b0e-a284-317936e34cfa,2026-04-23T07:00:00.000Z,"W/""JzEtMTIyYWFlNmNiYjU2NDBjCg==""","{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#planner/tasks/$entity"",""id"":""122aae6cbb5640c9b7d7f04e660d"",""planId"":""0103059d9927460bb9e77fa8f06f"",""bucketId"":""174b7b4fccec4276b353959374a5"",""title"":""Container infrastructure security scan and hardening"",""orderHint"":""245447!"",""assigneePriority"":""98!"",""percentComplete"":0,""priority"":1,""startDateTime"":null,""dueDateTime"":""2026-06-02T07:00:00.000Z"",""createdDateTime"":""2026-04-23T07:00:00.000Z"",""completedDateTime"":null,""hasDescription"":true,""previewType"":""description"",""referenceCount"":0,""checklistItemCount"":4,""activeChecklistItemCount"":4,""conversationThreadId"":null,""createdBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""completedBy"":null,""assignments"":{""e2785795-4a3e-4e76-88d9-bb7e6ce77bfd"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""30374!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""},""5382ab43-3de8-4bea-9a77-e0de4986fd60"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""66449!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""}},""appliedCategories"":{""category1"":false,""category2"":false,""category3"":false,""category4"":false,""category5"":false,""category6"":false},""@odata.etag"":""W/\""JzEtMTIyYWFlNmNiYjU2NDBjCg==\""""}",2026-05-19T07:00:00+00:00,
a1b2c3d4-e5f6-7890-abcd-ef1234567890,d30a12719fcd4580a9cb99e06ef3,0103059d9927460bb9e77fa8f06f,1630327cc376446caa74f2fe14d5,Review infrastructure as code (IaC) practices and Terraform state,80,3,2026-06-09T07:00:00.000Z,"{98138dfd-a67a-414f-aaaa-84c1a9988b1b,c7b6be19-561a-40f8-b3c0-0c5fd54e979b}",b2d0da32-671a-4b0e-a284-317936e34cfa,2026-04-23T07:00:00.000Z,b2d0da32-671a-4b0e-a284-317936e34cfa,2026-04-23T07:00:00.000Z,"W/""JzEtZDMwYTEyNzE5ZmNkNDU4Cg==""","{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#planner/tasks/$entity"",""id"":""d30a12719fcd4580a9cb99e06ef3"",""planId"":""0103059d9927460bb9e77fa8f06f"",""bucketId"":""1630327cc376446caa74f2fe14d5"",""title"":""Review infrastructure as code (IaC) practices and Terraform state"",""orderHint"":""982697!"",""assigneePriority"":""33789!"",""percentComplete"":80,""priority"":3,""startDateTime"":null,""dueDateTime"":""2026-06-09T07:00:00.000Z"",""createdDateTime"":""2026-04-23T07:00:00.000Z"",""completedDateTime"":null,""hasDescription"":true,""previewType"":""description"",""referenceCount"":0,""checklistItemCount"":4,""activeChecklistItemCount"":4,""conversationThreadId"":null,""createdBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""completedBy"":null,""assignments"":{""98138dfd-a67a-414f-aaaa-84c1a9988b1b"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""49977!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""},""c7b6be19-561a-40f8-b3c0-0c5fd54e979b"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""80855!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""}},""appliedCategories"":{""category1"":false,""category2"":false,""category3"":false,""category4"":false,""category5"":false,""category6"":false},""@odata.etag"":""W/\""JzEtZDMwYTEyNzE5ZmNkNDU4Cg==\""""}",2026-05-19T07:00:00+00:00,
a1b2c3d4-e5f6-7890-abcd-ef1234567890,d5579d119d024e5bbca70795574e,0103059d9927460bb9e77fa8f06f,174b7b4fccec4276b353959374a5,Network infrastructure capacity planning for Q3 2026,0,3,2026-07-18T07:00:00.000Z,"{75c502c2-5855-4f87-8049-4e2481ffa169,3dadc4a4-539b-4682-9f2f-1c2d90c49a53}",b2d0da32-671a-4b0e-a284-317936e34cfa,2026-04-20T07:00:00.000Z,b2d0da32-671a-4b0e-a284-317936e34cfa,2026-04-20T07:00:00.000Z,"W/""JzEtZDU1NzlkMTE5ZDAyNGU1Cg==""","{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#planner/tasks/$entity"",""id"":""d5579d119d024e5bbca70795574e"",""planId"":""0103059d9927460bb9e77fa8f06f"",""bucketId"":""174b7b4fccec4276b353959374a5"",""title"":""Network infrastructure capacity planning for Q3 2026"",""orderHint"":""471358!"",""assigneePriority"":""46879!"",""percentComplete"":0,""priority"":3,""startDateTime"":null,""dueDateTime"":""2026-07-18T07:00:00.000Z"",""createdDateTime"":""2026-04-20T07:00:00.000Z"",""completedDateTime"":null,""hasDescription"":true,""previewType"":""description"",""referenceCount"":0,""checklistItemCount"":4,""activeChecklistItemCount"":4,""conversationThreadId"":null,""createdBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""completedBy"":null,""assignments"":{""75c502c2-5855-4f87-8049-4e2481ffa169"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""75708!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""},""3dadc4a4-539b-4682-9f2f-1c2d90c49a53"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""49256!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""}},""appliedCategories"":{""category1"":false,""category2"":false,""category3"":false,""category4"":false,""category5"":false,""category6"":false},""@odata.etag"":""W/\""JzEtZDU1NzlkMTE5ZDAyNGU1Cg==\""""}",2026-05-19T07:00:00+00:00,
a1b2c3d4-e5f6-7890-abcd-ef1234567890,c4fdb41e539442f1b8688b648055,0103059d9927460bb9e77fa8f06f,174b7b4fccec4276b353959374a5,Review edge infrastructure and CDN configuration,0,3,2026-06-18T07:00:00.000Z,"{a92d8c73-ef27-41bd-99b3-905f5adb256f,341d93fc-e858-4b42-a475-4d659eaf1624}",b2d0da32-671a-4b0e-a284-317936e34cfa,2026-04-06T07:00:00.000Z,b2d0da32-671a-4b0e-a284-317936e34cfa,2026-04-06T07:00:00.000Z,"W/""JzEtYzRmZGI0MWU1Mzk0NDJmCg==""","{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#planner/tasks/$entity"",""id"":""c4fdb41e539442f1b8688b648055"",""planId"":""0103059d9927460bb9e77fa8f06f"",""bucketId"":""174b7b4fccec4276b353959374a5"",""title"":""Review edge infrastructure and CDN configuration"",""orderHint"":""654653!"",""assigneePriority"":""16076!"",""percentComplete"":0,""priority"":3,""startDateTime"":null,""dueDateTime"":""2026-06-18T07:00:00.000Z"",""createdDateTime"":""2026-04-06T07:00:00.000Z"",""completedDateTime"":null,""hasDescription"":true,""previewType"":""description"",""referenceCount"":0,""checklistItemCount"":4,""activeChecklistItemCount"":4,""conversationThreadId"":null,""createdBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""completedBy"":null,""assignments"":{""a92d8c73-ef27-41bd-99b3-905f5adb256f"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""56810!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""},""341d93fc-e858-4b42-a475-4d659eaf1624"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""48826!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""}},""appliedCategories"":{""category1"":false,""category2"":false,""category3"":false,""category4"":false,""category5"":false,""category6"":false},""@odata.etag"":""W/\""JzEtYzRmZGI0MWU1Mzk0NDJmCg==\""""}",2026-05-19T07:00:00+00:00,
a1b2c3d4-e5f6-7890-abcd-ef1234567890,4ed7572b5b3e495a9abe9cb44d11,0103059d9927460bb9e77fa8f06f,a8855a7bdd644feebeb11374b74f,Evaluate on-premise vs cloud migration for remaining services,15,2,2026-08-17T07:00:00.000Z,"{b2d0da32-671a-4b0e-a284-317936e34cfa,98138dfd-a67a-414f-aaaa-84c1a9988b1b,e2785795-4a3e-4e76-88d9-bb7e6ce77bfd}",b2d0da32-671a-4b0e-a284-317936e34cfa,2026-04-24T07:00:00.000Z,b2d0da32-671a-4b0e-a284-317936e34cfa,2026-04-24T07:00:00.000Z,"W/""JzEtNGVkNzU3MmI1YjNlNDk1Cg==""","{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#planner/tasks/$entity"",""id"":""4ed7572b5b3e495a9abe9cb44d11"",""planId"":""0103059d9927460bb9e77fa8f06f"",""bucketId"":""a8855a7bdd644feebeb11374b74f"",""title"":""Evaluate on-premise vs cloud migration for remaining services"",""orderHint"":""243190!"",""assigneePriority"":""66280!"",""percentComplete"":15,""priority"":2,""startDateTime"":null,""dueDateTime"":""2026-08-17T07:00:00.000Z"",""createdDateTime"":""2026-04-24T07:00:00.000Z"",""completedDateTime"":null,""hasDescription"":true,""previewType"":""description"",""referenceCount"":0,""checklistItemCount"":4,""activeChecklistItemCount"":4,""conversationThreadId"":null,""createdBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""completedBy"":null,""assignments"":{""b2d0da32-671a-4b0e-a284-317936e34cfa"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""71297!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""},""98138dfd-a67a-414f-aaaa-84c1a9988b1b"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""26753!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""},""e2785795-4a3e-4e76-88d9-bb7e6ce77bfd"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""5400!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""}},""appliedCategories"":{""category1"":false,""category2"":false,""category3"":false,""category4"":false,""category5"":false,""category6"":false},""@odata.etag"":""W/\""JzEtNGVkNzU3MmI1YjNlNDk1Cg==\""""}",2026-05-19T07:00:00+00:00,
a1b2c3d4-e5f6-7890-abcd-ef1234567890,5c02cab4cd6d4cd4b0c4425cdcd0,0103059d9927460bb9e77fa8f06f,822c07baa61a451bac860c1c959c,Review Terraform modules and update to latest provider versions,100,3,2026-05-12T07:00:00.000Z,{75c502c2-5855-4f87-8049-4e2481ffa169},b2d0da32-671a-4b0e-a284-317936e34cfa,2026-04-19T07:00:00.000Z,b2d0da32-671a-4b0e-a284-317936e34cfa,2026-04-19T07:00:00.000Z,"W/""JzEtNWMwMmNhYjRjZDZkNGNkCg==""","{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#planner/tasks/$entity"",""id"":""5c02cab4cd6d4cd4b0c4425cdcd0"",""planId"":""0103059d9927460bb9e77fa8f06f"",""bucketId"":""822c07baa61a451bac860c1c959c"",""title"":""Review Terraform modules and update to latest provider versions"",""orderHint"":""563980!"",""assigneePriority"":""2735!"",""percentComplete"":100,""priority"":3,""startDateTime"":null,""dueDateTime"":""2026-05-12T07:00:00.000Z"",""createdDateTime"":""2026-04-19T07:00:00.000Z"",""completedDateTime"":""2026-05-18T07:00:00.000Z"",""hasDescription"":true,""previewType"":""description"",""referenceCount"":0,""checklistItemCount"":4,""activeChecklistItemCount"":4,""conversationThreadId"":null,""createdBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""completedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""75c502c2-5855-4f87-8049-4e2481ffa169""}},""assignments"":{""75c502c2-5855-4f87-8049-4e2481ffa169"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""44138!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""}},""appliedCategories"":{""category1"":false,""category2"":false,""category3"":false,""category4"":false,""category5"":false,""category6"":false},""@odata.etag"":""W/\""JzEtNWMwMmNhYjRjZDZkNGNkCg==\""""}",2026-05-19T07:00:00+00:00,
a1b2c3d4-e5f6-7890-abcd-ef1234567890,c339d9e67d3c4504995da406f70c,0103059d9927460bb9e77fa8f06f,174b7b4fccec4276b353959374a5,Audit infrastructure access controls and privilege escalation,0,1,2026-06-02T07:00:00.000Z,"{98138dfd-a67a-414f-aaaa-84c1a9988b1b,a92d8c73-ef27-41bd-99b3-905f5adb256f}",b2d0da32-671a-4b0e-a284-317936e34cfa,2026-04-05T07:00:00.000Z,b2d0da32-671a-4b0e-a284-317936e34cfa,2026-04-05T07:00:00.000Z,"W/""JzEtYzMzOWQ5ZTY3ZDNjNDUwCg==""","{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#planner/tasks/$entity"",""id"":""c339d9e67d3c4504995da406f70c"",""planId"":""0103059d9927460bb9e77fa8f06f"",""bucketId"":""174b7b4fccec4276b353959374a5"",""title"":""Audit infrastructure access controls and privilege escalation"",""orderHint"":""823466!"",""assigneePriority"":""55554!"",""percentComplete"":0,""priority"":1,""startDateTime"":null,""dueDateTime"":""2026-06-02T07:00:00.000Z"",""createdDateTime"":""2026-04-05T07:00:00.000Z"",""completedDateTime"":null,""hasDescription"":true,""previewType"":""description"",""referenceCount"":0,""checklistItemCount"":4,""activeChecklistItemCount"":4,""conversationThreadId"":null,""createdBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""completedBy"":null,""assignments"":{""98138dfd-a67a-414f-aaaa-84c1a9988b1b"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""8079!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""},""a92d8c73-ef27-41bd-99b3-905f5adb256f"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""16192!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""}},""appliedCategories"":{""category1"":false,""category2"":false,""category3"":false,""category4"":false,""category5"":false,""category6"":false},""@odata.etag"":""W/\""JzEtYzMzOWQ5ZTY3ZDNjNDUwCg==\""""}",2026-05-19T07:00:00+00:00,
a1b2c3d4-e5f6-7890-abcd-ef1234567890,79b270165f8d4402a07586cf18cf,98a7f77de1f34d18955ebb11ad60,ccabf462811b47f3b18a9874169d,Set up monorepo CI pipeline with parallelized test runs,100,3,2026-05-05T07:00:00.000Z,"{98138dfd-a67a-414f-aaaa-84c1a9988b1b,7de6fc8b-5bbc-45eb-9d8a-3457bd4f3c1d}",b2d0da32-671a-4b0e-a284-317936e34cfa,2026-03-30T07:00:00.000Z,b2d0da32-671a-4b0e-a284-317936e34cfa,2026-03-30T07:00:00.000Z,"W/""JzEtNzliMjcwMTY1ZjhkNDQwCg==""","{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#planner/tasks/$entity"",""id"":""79b270165f8d4402a07586cf18cf"",""planId"":""98a7f77de1f34d18955ebb11ad60"",""bucketId"":""ccabf462811b47f3b18a9874169d"",""title"":""Set up monorepo CI pipeline with parallelized test runs"",""orderHint"":""584912!"",""assigneePriority"":""9603!"",""percentComplete"":100,""priority"":3,""startDateTime"":null,""dueDateTime"":""2026-05-05T07:00:00.000Z"",""createdDateTime"":""2026-03-30T07:00:00.000Z"",""completedDateTime"":""2026-05-18T07:00:00.000Z"",""hasDescription"":true,""previewType"":""description"",""referenceCount"":0,""checklistItemCount"":5,""activeChecklistItemCount"":5,""conversationThreadId"":null,""createdBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""completedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""98138dfd-a67a-414f-aaaa-84c1a9988b1b""}},""assignments"":{""98138dfd-a67a-414f-aaaa-84c1a9988b1b"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""24471!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""},""7de6fc8b-5bbc-45eb-9d8a-3457bd4f3c1d"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""72964!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""}},""appliedCategories"":{""category1"":false,""category2"":false,""category3"":false,""category4"":false,""category5"":false,""category6"":false},""@odata.etag"":""W/\""JzEtNzliMjcwMTY1ZjhkNDQwCg==\""""}",2026-05-19T07:00:00+00:00,
a1b2c3d4-e5f6-7890-abcd-ef1234567890,76b379dc86124f5f9251526c9948,98a7f77de1f34d18955ebb11ad60,92ee74f058f545efa3d4f320ed1f,Implement distributed tracing across all microservices,60,2,2026-06-02T07:00:00.000Z,"{af9ec7fd-4548-4e84-bb6a-2644b814a1c2,c817eb32-14a7-4851-b8a6-b681aaf4a8c5,a61ba7b5-2323-4100-998f-2d7e9cc681b4}",b2d0da32-671a-4b0e-a284-317936e34cfa,2026-03-30T07:00:00.000Z,b2d0da32-671a-4b0e-a284-317936e34cfa,2026-03-30T07:00:00.000Z,"W/""JzEtNzZiMzc5ZGM4NjEyNGY1Cg==""","{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#planner/tasks/$entity"",""id"":""76b379dc86124f5f9251526c9948"",""planId"":""98a7f77de1f34d18955ebb11ad60"",""bucketId"":""92ee74f058f545efa3d4f320ed1f"",""title"":""Implement distributed tracing across all microservices"",""orderHint"":""400529!"",""assigneePriority"":""44568!"",""percentComplete"":60,""priority"":2,""startDateTime"":null,""dueDateTime"":""2026-06-02T07:00:00.000Z"",""createdDateTime"":""2026-03-30T07:00:00.000Z"",""completedDateTime"":null,""hasDescription"":true,""previewType"":""description"",""referenceCount"":0,""checklistItemCount"":5,""activeChecklistItemCount"":5,""conversationThreadId"":null,""createdBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""completedBy"":null,""assignments"":{""af9ec7fd-4548-4e84-bb6a-2644b814a1c2"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""71522!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""},""c817eb32-14a7-4851-b8a6-b681aaf4a8c5"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""61322!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""},""a61ba7b5-2323-4100-998f-2d7e9cc681b4"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""59199!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""}},""appliedCategories"":{""category1"":false,""category2"":false,""category3"":false,""category4"":false,""category5"":false,""category6"":false},""@odata.etag"":""W/\""JzEtNzZiMzc5ZGM4NjEyNGY1Cg==\""""}",2026-05-19T07:00:00+00:00,
a1b2c3d4-e5f6-7890-abcd-ef1234567890,531f686470f0483ca442ae6df187,98a7f77de1f34d18955ebb11ad60,f2875d9757b845829aac9229f6fb,Migrate authentication service to MSAL with PKCE flow,40,1,2026-05-26T07:00:00.000Z,"{50138186-c833-44b7-a712-3590fdc543e1,a956349b-9cec-41a5-a2f1-3fb7ddfe5899,341d93fc-e858-4b42-a475-4d659eaf1624}",b2d0da32-671a-4b0e-a284-317936e34cfa,2026-04-28T07:00:00.000Z,b2d0da32-671a-4b0e-a284-317936e34cfa,2026-04-28T07:00:00.000Z,"W/""JzEtNTMxZjY4NjQ3MGYwNDgzCg==""","{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#planner/tasks/$entity"",""id"":""531f686470f0483ca442ae6df187"",""planId"":""98a7f77de1f34d18955ebb11ad60"",""bucketId"":""f2875d9757b845829aac9229f6fb"",""title"":""Migrate authentication service to MSAL with PKCE flow"",""orderHint"":""315521!"",""assigneePriority"":""13386!"",""percentComplete"":40,""priority"":1,""startDateTime"":null,""dueDateTime"":""2026-05-26T07:00:00.000Z"",""createdDateTime"":""2026-04-28T07:00:00.000Z"",""completedDateTime"":null,""hasDescription"":true,""previewType"":""description"",""referenceCount"":0,""checklistItemCount"":6,""activeChecklistItemCount"":6,""conversationThreadId"":null,""createdBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""completedBy"":null,""assignments"":{""50138186-c833-44b7-a712-3590fdc543e1"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""56009!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""},""a956349b-9cec-41a5-a2f1-3fb7ddfe5899"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""5874!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""},""341d93fc-e858-4b42-a475-4d659eaf1624"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""68278!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""}},""appliedCategories"":{""category1"":false,""category2"":false,""category3"":false,""category4"":false,""category5"":false,""category6"":false},""@odata.etag"":""W/\""JzEtNTMxZjY4NjQ3MGYwNDgzCg==\""""}",2026-05-19T07:00:00+00:00,
